time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-02-03T11:41:55.568Z,-3.178,-77.597,35.2,4.9,mb,,,,,oe,oe52978478,2021-02-03T14:07:10.090Z,PERU-ECUADOR BORDER REGION,earthquake,,,,,manual,oe,oe
2021-02-03T11:11:15.883Z,-20.151,-173.809,10.0,5.1,mb,,,,,oe,oe52978476,2021-02-03T14:06:09.905Z,TONGA ISLANDS,earthquake,,,,,manual,oe,oe
2021-02-03T10:20:20.432Z,55.044,165.651,10.0,4.9,mb,,,,,oe,oe52978473,2021-02-03T14:01:46.256Z,KOMANDORSKIYE OSTROVA REGION,earthquake,,,,,manual,oe,oe
2021-02-03T09:55:07.140Z,10.407,-12.995,14.4,5.0,mb,,,,,oe,oe52978471,2021-02-03T13:59:14.109Z,GUINEA REGION,earthquake,,,,,manual,oe,oe
2021-02-03T05:23:42.000Z,-36.446,-98.110,10.0,0.0,-,,,,,oe,oe52978373,2021-02-03T12:39:56.281Z,SOUTHEAST OF EASTER ISLAND,earthquake,,,,,manual,oe,oe
2021-02-03T02:02:58.673Z,47.313,12.576,11.3,0.4,ML,7,115.1,0.57,0.27,oe,oe52978791,2021-02-05T12:22:45.266Z,AUSTRIA,earthquake,1.7,3.7,0.1,2,manual,oe,oe
2021-02-03T01:55:48.408Z,47.310,12.576,11.2,0.6,ML,8,127.8,0.57,0.33,oe,oe52978789,2021-02-05T12:19:30.995Z,AUSTRIA,earthquake,1.9,4.5,0.0,2,manual,oe,oe
2021-02-03T01:50:41.572Z,45.441,16.163,10.0,1.8,ML,10,227.7,2.26,0.48,oe,oe52978786,2021-02-05T12:12:16.462Z,NORTHWESTERN BALKAN REGION,earthquake,4.0,,0.2,3,manual,oe,oe
2021-02-03T01:38:56.444Z,-20.413,-177.806,531.2,4.5,mb,,,,,oe,oe52978312,2021-02-03T12:36:56.840Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-02-03T01:34:44.372Z,45.342,16.376,10.0,1.7,ML,8,288.1,2.36,0.64,oe,oe52978467,2021-02-03T13:47:02.493Z,NORTHWESTERN BALKAN REGION,earthquake,4.9,,0.2,3,manual,oe,oe
2021-02-03T01:23:33.318Z,46.062,14.938,4.0,1.1,ML,14,72.0,1.01,0.24,oe,oe52978465,2021-02-05T12:05:52.145Z,NORTHWESTERN BALKAN REGION,earthquake,0.9,10.7,0.4,2,manual,oe,oe
2021-02-03T01:09:12.006Z,46.997,15.098,0.0,1.2,ML,8,114.2,1.43,0.85,oe,oe52978306,2021-02-03T01:09:45.460Z,NORTHWESTERN BALKAN REGION,earthquake,7.1,,0.3,3,automatic,oe,oe
2021-02-03T00:51:36.182Z,-22.663,171.949,10.0,5.3,mb,,,,,oe,oe52978438,2021-02-03T12:28:27.285Z,SOUTHEAST OF LOYALTY ISLANDS,earthquake,,,,,manual,oe,oe
2021-02-03T00:49:45.054Z,-22.892,171.889,10.0,5.0,mb,,,,,oe,oe52978308,2021-02-03T12:28:27.302Z,SOUTHEAST OF LOYALTY ISLANDS,earthquake,,,,,manual,oe,oe
2021-02-03T00:42:17.579Z,-22.546,172.100,10.0,0.0,-,,,,,oe,oe52978420,2021-02-03T08:57:37.335Z,SOUTHEAST OF LOYALTY ISLANDS,earthquake,,,,,manual,oe,oe
2021-02-03T00:16:51.000Z,45.430,16.280,4.0,1.3,ML,,,,,oe,oe52978432,2021-02-05T12:03:18.387Z,NORTHWESTERN BALKAN REGION,earthquake,,,,,manual,oe,oe
2021-02-02T23:58:34.295Z,-22.563,172.101,10.0,0.0,-,,,,,oe,oe52978302,2021-02-05T11:25:49.882Z,SOUTHEAST OF LOYALTY ISLANDS,earthquake,,,,,manual,oe,oe
2021-02-02T23:58:34.295Z,-22.563,172.101,10.0,0.0,-,,,,,oe,oe52978295,2021-02-03T08:48:48.817Z,SOUTHEAST OF LOYALTY ISLANDS,earthquake,,,,,manual,oe,oe
2021-02-02T23:50:42.139Z,-22.664,171.880,10.0,4.9,mb,,,,,oe,oe52978400,2021-02-03T08:44:44.009Z,SOUTHEAST OF LOYALTY ISLANDS,earthquake,,,,,manual,oe,oe
2021-02-02T22:47:52.654Z,47.895,16.325,9.3,0.7,ML,7,150.4,0.98,0.38,oe,oe52978459,2021-02-03T13:16:04.155Z,AUSTRIA,earthquake,2.4,5.4,0.8,4,manual,oe,oe
2021-02-02T21:08:35.174Z,45.692,12.828,0.0,2.2,ML,3,229.4,1.97,0.17,oe,oe52978278,2021-02-02T21:09:16.425Z,NORTHERN ITALY,earthquake,11.2,,0.3,4,automatic,oe,oe
2021-02-02T20:49:27.581Z,-16.286,177.952,10.0,0.0,-,,,,,oe,oe52978280,2021-02-04T09:14:06.551Z,FIJI ISLANDS,earthquake,,,,,manual,oe,oe
2021-02-02T20:19:19.555Z,45.551,16.227,10.0,2.3,ML,14,228.9,2.39,0.36,oe,oe52978275,2021-02-04T09:12:55.004Z,NORTHWESTERN BALKAN REGION,earthquake,3.0,,0.3,10,manual,oe,oe
2021-02-02T19:49:31.106Z,45.559,16.109,10.0,2.3,ML,16,275.8,2.38,0.42,oe,oe52978270,2021-02-04T09:11:00.433Z,NORTHWESTERN BALKAN REGION,earthquake,2.8,,0.2,14,manual,oe,oe
2021-02-02T19:37:46.918Z,48.267,17.384,6.0,1.3,ML,7,214.8,1.35,0.29,oe,oe52978458,2021-02-03T13:12:33.986Z,CZECH AND SLOVAK REPUBLICS,earthquake,3.5,3.5,0.4,6,manual,oe,oe
2021-02-02T19:19:24.850Z,43.246,12.832,9.0,2.7,ML,,,,,oe,oe52978267,2021-02-03T15:06:24.704Z,CENTRAL ITALY,earthquake,,,,,manual,oe,oe
2021-02-02T19:06:07.744Z,47.145,14.549,2.0,0.6,ML,5,189.4,0.41,0.14,oe,oe52978490,2021-02-05T12:56:10.163Z,AUSTRIA,earthquake,3.2,,,1,manual,oe,oe
2021-02-02T18:12:44.081Z,45.525,16.188,10.0,2.6,ML,15,278.5,2.41,0.39,oe,oe52978260,2021-02-03T15:02:09.512Z,NORTHWESTERN BALKAN REGION,earthquake,2.7,,0.3,18,manual,oe,oe
2021-02-02T18:03:53.129Z,47.297,11.310,3.0,0.7,ML,7,123.8,0.48,0.34,oe,oe52978457,2021-02-05T12:53:49.136Z,AUSTRIA,earthquake,1.9,10.4,0.3,6,manual,oe,oe
2021-02-02T17:58:28.440Z,43.142,12.946,9.1,2.8,ML,,,,,oe,oe52978489,2021-02-03T14:57:34.124Z,CENTRAL ITALY,earthquake,,,,,manual,oe,oe
2021-02-02T17:36:53.800Z,44.870,9.830,5.0,2.5,ML,,,,,oe,oe52978484,2021-02-03T14:55:31.869Z,NORTHERN ITALY,earthquake,,,,,manual,oe,oe
2021-02-02T14:04:37.394Z,46.255,16.559,10.0,2.0,ML,12,246.4,2.23,0.46,oe,oe52978463,2021-02-03T13:35:57.208Z,NORTHWESTERN BALKAN REGION,earthquake,3.2,,0.3,6,manual,oe,oe
2021-02-02T12:17:24.650Z,45.503,16.178,10.0,2.0,ML,10,300.9,2.61,0.28,oe,oe52978461,2021-02-03T13:31:02.872Z,NORTHWESTERN BALKAN REGION,earthquake,4.3,,0.3,4,manual,oe,oe
2021-02-02T11:35:42.429Z,46.591,15.049,4.0,-0.6,ML,4,306.4,0.09,0.03,oe,oe52978609,2021-02-05T08:20:48.353Z,NORTHWESTERN BALKAN REGION,earthquake,5.8,,,1,manual,oe,oe
2021-02-02T10:50:05.993Z,47.175,11.342,4.0,0.6,ML,6,131.2,0.45,0.13,oe,oe52978247,2021-02-03T07:50:54.354Z,AUSTRIA,earthquake,1.6,,0.4,5,manual,oe,oe
2021-02-02T08:28:59.995Z,47.301,11.380,4.0,0.4,ML,5,133.0,0.25,0.04,oe,oe52978241,2021-02-02T14:40:26.542Z,AUSTRIA,earthquake,1.3,,0.1,4,manual,oe,oe
2021-02-02T08:26:17.443Z,47.304,11.377,4.0,0.2,ML,4,154.1,0.19,0.17,oe,oe52978395,2021-02-03T07:47:44.086Z,AUSTRIA,earthquake,2.9,,0.0,4,manual,oe,oe
2021-02-02T08:05:16.094Z,-16.301,-172.703,28.0,4.9,mb,,,,,oe,oe52978391,2021-02-04T12:34:20.278Z,SAMOA ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-02-02T07:55:48.859Z,47.281,11.380,4.3,0.9,ML,9,79.0,0.51,0.15,oe,oe52978197,2021-02-04T12:28:52.788Z,AUSTRIA,earthquake,0.9,4.7,0.4,6,manual,oe,oe
2021-02-02T06:35:46.000Z,39.030,41.760,5.0,4.0,ML,,,,,oe,oe52978249,2021-02-04T12:23:41.874Z,TURKEY,earthquake,,,,,manual,oe,oe
2021-02-02T04:40:28.713Z,47.316,10.894,7.0,0.8,ML,6,106.1,0.51,0.15,oe,oe52978196,2021-02-02T08:51:24.830Z,AUSTRIA,earthquake,1.3,4.4,0.4,5,manual,oe,oe
2021-02-02T04:12:34.518Z,45.453,16.225,10.0,2.7,ML,18,237.4,2.66,0.36,oe,oe52978138,2021-02-02T12:43:45.272Z,NORTHWESTERN BALKAN REGION,earthquake,2.3,,0.3,11,manual,oe,oe
2021-02-02T03:22:18.071Z,45.497,16.216,10.0,1.7,ML,9,308.6,1.54,0.29,oe,oe52978236,2021-02-02T12:42:31.478Z,NORTHWESTERN BALKAN REGION,earthquake,2.7,,0.3,2,manual,oe,oe
2021-02-02T02:36:38.780Z,46.225,12.537,4.0,1.4,ML,11,223.7,1.35,0.18,oe,oe52978188,2021-02-02T12:38:58.855Z,NORTHERN ITALY,earthquake,1.7,,0.2,7,manual,oe,oe
2021-02-02T02:31:14.090Z,28.843,87.392,10.0,0.0,-,,,,,oe,oe52978130,2021-02-03T07:39:09.397Z,XIZANG,earthquake,,,,,manual,oe,oe
2021-02-02T01:54:54.247Z,46.205,16.580,8.5,1.9,ML,11,148.3,1.51,0.31,oe,oe52978128,2021-02-03T07:33:50.573Z,NORTHWESTERN BALKAN REGION,earthquake,1.5,2.8,0.1,3,manual,oe,oe
2021-02-02T01:43:18.221Z,45.386,16.254,10.0,3.0,ML,28,243.4,3.68,0.48,oe,oe52978121,2021-02-02T12:35:58.203Z,NORTHWESTERN BALKAN REGION,earthquake,2.9,,0.2,22,manual,oe,oe
2021-02-02T01:22:29.642Z,46.456,10.204,7.5,2.0,ML,17,117.5,1.29,0.31,oe,oe52978117,2021-02-03T07:33:23.418Z,NORTHERN ITALY,earthquake,1.2,2.5,0.2,12,manual,oe,oe
2021-02-02T01:04:15.283Z,47.374,12.739,13.0,0.1,ML,9,73.9,0.52,0.23,oe,oe52978231,2021-02-05T13:05:29.723Z,AUSTRIA,earthquake,1.1,2.7,0.1,2,manual,oe,oe
2021-02-02T00:02:43.700Z,39.100,36.100,5.0,4.5,mw,,,,,oe,oe52978113,2021-02-02T08:16:10.485Z,TURKEY,earthquake,,,,,manual,oe,oe
2021-02-01T21:51:51.073Z,45.487,16.158,10.0,1.4,ML,7,314.4,1.51,0.73,oe,oe52978227,2021-02-02T10:22:07.162Z,NORTHWESTERN BALKAN REGION,earthquake,6.5,,0.2,2,manual,oe,oe
2021-02-01T21:36:40.227Z,44.960,14.945,10.0,1.4,ML,9,284.6,1.72,0.37,oe,oe52978221,2021-02-02T10:20:06.880Z,ADRIATIC SEA,earthquake,3.0,,0.2,2,manual,oe,oe
2021-02-01T21:27:06.869Z,44.858,15.104,8.3,2.5,ML,17,292.4,2.96,0.48,oe,oe52978109,2021-02-02T06:14:59.485Z,NORTHWESTERN BALKAN REGION,earthquake,3.3,1.8,0.2,17,manual,oe,oe
2021-02-01T20:57:56.990Z,45.482,16.083,10.0,1.6,ML,7,287.0,2.22,0.88,oe,oe52978220,2021-02-02T10:14:47.182Z,NORTHWESTERN BALKAN REGION,earthquake,9.6,,0.3,3,manual,oe,oe
2021-02-01T20:46:16.000Z,38.990,26.120,17.0,4.6,mw,,,,,oe,oe52978100,2021-02-02T10:12:11.006Z,AEGEAN SEA,earthquake,,,,,manual,oe,oe
2021-02-01T20:31:58.157Z,45.435,16.142,10.0,1.8,ML,9,282.1,2.27,0.80,oe,oe52978214,2021-02-02T10:11:08.701Z,NORTHWESTERN BALKAN REGION,earthquake,7.0,,0.3,3,manual,oe,oe
2021-02-01T20:31:07.734Z,45.461,16.117,10.0,1.5,ML,9,280.7,2.24,1.24,oe,oe52978212,2021-02-02T10:11:08.700Z,NORTHWESTERN BALKAN REGION,earthquake,10.8,,0.3,3,manual,oe,oe
2021-02-01T20:19:33.336Z,46.630,10.399,12.4,1.5,ML,9,79.7,0.77,0.56,oe,oe52978211,2021-02-02T10:04:05.100Z,NORTHERN ITALY,earthquake,2.2,4.1,0.4,4,manual,oe,oe
2021-02-01T19:51:17.786Z,45.407,16.072,10.0,1.4,ML,9,282.8,2.30,0.81,oe,oe52978210,2021-02-02T10:02:50.133Z,NORTHWESTERN BALKAN REGION,earthquake,6.8,,0.2,2,manual,oe,oe
2021-02-01T18:41:20.991Z,45.466,16.043,10.0,2.4,ML,18,287.9,3.23,0.53,oe,oe52978145,2021-02-02T05:59:15.023Z,NORTHWESTERN BALKAN REGION,earthquake,3.8,,0.2,12,manual,oe,oe
2021-02-01T18:41:04.319Z,45.494,16.100,10.0,2.2,ML,11,286.4,2.21,0.17,oe,oe52978097,2021-02-02T05:59:15.054Z,NORTHWESTERN BALKAN REGION,earthquake,2.8,,0.3,4,manual,oe,oe
2021-02-01T18:27:38.990Z,46.054,14.169,14.8,1.0,ML,11,74.7,1.34,0.28,oe,oe52978208,2021-02-02T09:57:30.996Z,NORTHWESTERN BALKAN REGION,earthquake,1.1,1.8,0.2,4,manual,oe,oe
2021-02-01T15:31:12.197Z,45.485,16.086,10.0,1.8,ML,11,279.2,2.45,1.23,oe,oe52978205,2021-02-02T09:34:59.007Z,NORTHWESTERN BALKAN REGION,earthquake,9.6,,0.3,5,manual,oe,oe
2021-02-01T13:10:15.500Z,38.950,26.040,10.0,4.7,mb,,,,,oe,oe52978048,2021-02-01T14:22:11.737Z,AEGEAN SEA,earthquake,,,,,manual,oe,oe
2021-02-01T12:34:03.045Z,47.824,13.461,0.0,0.7,ML,3,203.0,0.32,0.16,oe,oe52978578,2021-02-05T08:31:28.716Z,AUSTRIA,landslide,3.4,,,1,manual,oe,oe
2021-02-01T08:37:45.582Z,46.014,15.612,7.5,2.1,ML,5,185.7,0.89,0.39,oe,oe52977928,2021-02-01T08:38:12.460Z,NORTHWESTERN BALKAN REGION,earthquake,,,,1,automatic,oe,oe
2021-02-01T08:35:17.400Z,38.960,26.080,10.0,5.1,mb,,,,,oe,oe52977929,2021-02-01T10:06:22.391Z,AEGEAN SEA,earthquake,,,,,manual,oe,oe
2021-02-01T07:43:54.121Z,45.493,16.098,10.0,1.8,ML,8,314.0,1.48,0.84,oe,oe52977927,2021-02-01T08:18:34.958Z,NORTHWESTERN BALKAN REGION,earthquake,7.1,,0.2,2,manual,oe,oe
2021-02-01T07:08:38.170Z,45.351,16.152,10.0,1.9,ML,9,286.0,2.35,1.08,oe,oe52977926,2021-02-01T08:15:31.799Z,NORTHWESTERN BALKAN REGION,earthquake,8.7,,0.1,3,manual,oe,oe
2021-02-01T06:58:34.718Z,45.451,16.029,10.0,1.8,ML,9,280.3,2.26,0.98,oe,oe52977925,2021-02-01T08:12:51.445Z,NORTHWESTERN BALKAN REGION,earthquake,7.8,,0.2,3,manual,oe,oe
2021-02-01T06:55:14.662Z,47.124,11.222,5.2,0.8,ML,7,86.9,0.40,0.20,oe,oe52977924,2021-02-01T08:12:51.430Z,AUSTRIA,earthquake,1.1,3.0,0.2,7,manual,oe,oe
2021-02-01T06:34:11.400Z,38.960,26.070,10.0,4.1,ML,,,,,oe,oe52977921,2021-02-01T07:34:13.866Z,AEGEAN SEA,earthquake,,,,,manual,oe,oe
2021-02-01T06:00:05.600Z,38.950,26.030,10.0,4.4,ML,,,,,oe,oe52977894,2021-02-01T07:02:30.594Z,AEGEAN SEA,earthquake,,,,,manual,oe,oe
2021-02-01T05:47:56.400Z,38.880,26.290,10.0,4.7,mb,,,,,oe,oe52977917,2021-02-01T07:07:42.736Z,AEGEAN SEA,earthquake,,,,,manual,oe,oe
2021-02-01T05:46:52.400Z,38.960,26.050,10.0,4.8,mb,,,,,oe,oe52977853,2021-02-01T07:07:42.738Z,AEGEAN SEA,earthquake,,,,,manual,oe,oe
2021-02-01T05:03:24.200Z,38.940,26.100,16.0,3.8,ML,,,,,oe,oe52977877,2021-02-01T06:57:41.442Z,AEGEAN SEA,earthquake,,,,,manual,oe,oe
2021-02-01T03:57:16.386Z,45.503,16.026,10.0,1.5,ML,8,312.4,1.44,0.69,oe,oe52977875,2021-02-01T06:56:30.671Z,NORTHWESTERN BALKAN REGION,earthquake,5.7,,0.3,2,manual,oe,oe
2021-02-01T03:26:20.666Z,45.417,16.109,10.0,1.7,ML,9,282.6,2.52,0.81,oe,oe52977874,2021-02-01T06:52:33.698Z,NORTHWESTERN BALKAN REGION,earthquake,7.0,,0.2,4,manual,oe,oe
2021-02-01T00:36:53.774Z,45.486,16.039,10.0,1.5,ML,8,313.1,1.46,1.02,oe,oe52977873,2021-02-01T10:03:29.733Z,NORTHWESTERN BALKAN REGION,earthquake,9.0,,0.2,2,manual,oe,oe
2021-02-01T00:33:09.418Z,48.233,16.069,5.5,0.8,ML,10,207.7,0.61,0.31,oe,oe52977872,2021-02-01T10:03:29.733Z,AUSTRIA,earthquake,2.3,4.8,0.3,4,manual,oe,oe
2021-01-31T23:46:28.046Z,45.542,16.308,10.0,1.9,ML,12,248.3,2.41,0.47,oe,oe52978022,2021-02-01T12:11:13.532Z,NORTHWESTERN BALKAN REGION,earthquake,4.4,,0.1,8,manual,oe,oe
2021-01-31T22:06:01.148Z,28.191,57.254,10.0,4.9,mb,,,,,oe,oe52977840,2021-02-01T12:09:51.569Z,SOUTHERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-31T21:51:23.730Z,71.622,-2.899,89.6,3.3,ML,,,,,oe,oe52978014,2021-02-01T12:08:27.989Z,JAN MAYEN ISLAND REGION,earthquake,,,0.3,2,manual,oe,oe
2021-01-31T21:50:57.884Z,45.638,16.074,10.0,1.7,ML,12,235.9,2.29,0.34,oe,oe52978011,2021-02-01T12:07:27.791Z,NORTHWESTERN BALKAN REGION,earthquake,3.4,,0.3,5,manual,oe,oe
2021-01-31T20:56:50.689Z,47.196,14.583,9.4,0.9,ML,10,165.8,0.67,0.27,oe,oe52977951,2021-02-01T09:26:19.412Z,AUSTRIA,earthquake,1.5,2.5,0.3,2,manual,oe,oe
2021-01-31T20:53:52.991Z,47.199,14.575,9.0,0.8,ML,10,164.8,0.67,0.30,oe,oe52977950,2021-02-01T09:25:22.308Z,AUSTRIA,earthquake,1.5,2.4,0.2,2,manual,oe,oe
2021-01-31T20:33:29.800Z,45.565,16.162,10.0,1.5,ML,11,245.7,2.37,0.44,oe,oe52978010,2021-02-01T12:06:17.892Z,NORTHWESTERN BALKAN REGION,earthquake,4.5,,0.2,4,manual,oe,oe
2021-01-31T20:13:57.040Z,42.912,13.150,8.7,2.5,ML,,,,,oe,oe52978006,2021-02-01T12:05:30.303Z,CENTRAL ITALY,earthquake,,,,,manual,oe,oe
2021-01-31T19:05:15.024Z,2.644,-59.629,9.7,0.0,-,,,,,oe,oe52977807,2021-02-01T12:03:44.201Z,GUYANA,earthquake,,,,,manual,oe,oe
2021-01-31T17:06:56.076Z,45.614,16.300,10.0,1.6,ML,11,238.9,2.50,0.48,oe,oe52977989,2021-02-01T12:02:39.763Z,NORTHWESTERN BALKAN REGION,earthquake,4.9,,0.2,4,manual,oe,oe
2021-01-31T16:04:33.395Z,28.111,56.709,10.0,0.0,-,,,,,oe,oe52977800,2021-02-01T12:00:02.545Z,SOUTHERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-31T15:50:15.460Z,-17.894,-178.498,550.0,3.5,mb,,,,,oe,oe52977988,2021-02-01T12:01:11.200Z,FIJI ISLANDS REGION,earthquake,,,0.4,7,manual,oe,oe
2021-01-31T09:44:41.806Z,-5.495,133.842,10.0,0.0,-,,,,,oe,oe52977975,2021-02-01T11:57:26.218Z,ARU ISLANDS REGION  INDONESIA,earthquake,,,,,manual,oe,oe
2021-01-31T01:16:50.068Z,48.270,9.009,14.0,1.8,ML,14,199.5,2.03,0.27,oe,oe52977968,2021-02-01T13:41:06.532Z,GERMANY,earthquake,2.1,,0.2,6,manual,oe,oe
2021-01-30T20:21:31.321Z,47.211,13.974,6.3,0.9,ML,12,81.8,0.68,0.28,oe,oe52978071,2021-02-01T14:26:37.686Z,AUSTRIA,earthquake,1.0,3.5,0.1,4,manual,oe,oe
2021-01-30T18:29:54.069Z,45.490,16.315,10.0,2.1,ML,14,297.2,3.24,0.35,oe,oe52978070,2021-02-01T14:26:26.755Z,NORTHWESTERN BALKAN REGION,earthquake,3.5,,0.2,11,manual,oe,oe
2021-01-30T17:23:24.300Z,26.690,54.150,10.0,4.4,ML,,,,,oe,oe52978063,2021-02-01T14:26:14.953Z,SOUTHERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-30T14:51:06.325Z,45.448,16.130,10.0,2.0,ML,11,281.4,2.25,0.30,oe,oe52977798,2021-02-01T14:25:55.202Z,NORTHWESTERN BALKAN REGION,earthquake,2.7,,0.2,3,manual,oe,oe
2021-01-30T13:20:54.890Z,45.419,16.172,10.0,1.9,ML,5,307.3,2.28,0.45,oe,oe52978058,2021-02-01T14:25:45.800Z,NORTHWESTERN BALKAN REGION,earthquake,8.9,,0.0,2,manual,oe,oe
2021-01-30T10:52:32.139Z,-4.498,102.562,57.8,5.4,mb,,,,,oe,oe52977793,2021-02-01T14:25:33.312Z,SOUTHERN SUMATRA  INDONESIA,earthquake,,,,,manual,oe,oe
2021-01-30T10:49:11.180Z,-6.553,71.001,0.0,4.2,mb,,,,,oe,oe52978055,2021-02-01T14:25:17.161Z,CHAGOS ARCHIPELAGO REGION,earthquake,,,0.3,8,manual,oe,oe
2021-01-30T09:56:29.161Z,46.122,12.162,5.9,3.2,ML,36,123.0,3.38,0.36,oe,oe52977777,2021-02-01T14:25:01.231Z,NORTHERN ITALY,earthquake,0.9,1.1,0.3,24,manual,oe,oe
2021-01-30T08:35:16.976Z,54.206,169.272,19.8,0.0,-,,,,,oe,oe52978036,2021-02-01T14:24:34.867Z,KOMANDORSKIYE OSTROVA REGION,earthquake,,,,,manual,oe,oe
2021-01-30T02:32:35.049Z,46.038,15.133,10.0,1.1,ML,7,98.5,0.64,0.24,oe,oe52978030,2021-02-01T14:23:34.214Z,NORTHWESTERN BALKAN REGION,earthquake,1.2,,0.1,2,manual,oe,oe
2021-01-30T02:26:20.710Z,46.038,15.115,5.3,1.3,ML,8,101.1,0.64,0.10,oe,oe52978027,2021-02-01T14:22:50.850Z,NORTHWESTERN BALKAN REGION,earthquake,0.9,8.6,0.1,2,manual,oe,oe
2021-01-30T02:18:43.663Z,45.358,16.065,10.0,1.6,ML,5,345.5,1.56,0.15,oe,oe52978026,2021-02-01T14:22:40.332Z,NORTHWESTERN BALKAN REGION,earthquake,6.8,,0.3,2,manual,oe,oe
2021-01-30T01:06:10.711Z,45.358,16.215,10.0,1.9,ML,7,269.0,2.34,0.22,oe,oe52978025,2021-02-01T14:22:31.804Z,NORTHWESTERN BALKAN REGION,earthquake,3.5,,0.2,3,manual,oe,oe
2021-01-30T00:41:14.655Z,45.412,16.303,10.0,1.8,ML,7,263.1,2.29,0.31,oe,oe52978024,2021-02-01T14:22:23.748Z,NORTHWESTERN BALKAN REGION,earthquake,4.1,,0.2,3,manual,oe,oe
2021-01-29T22:34:28.756Z,45.426,16.117,10.0,1.8,ML,10,282.3,2.51,0.71,oe,oe52977870,2021-02-01T06:14:23.845Z,NORTHWESTERN BALKAN REGION,earthquake,5.7,,0.2,4,manual,oe,oe
2021-01-29T20:42:51.343Z,45.454,16.049,10.0,1.8,ML,8,314.2,1.48,0.50,oe,oe52977869,2021-02-01T06:14:00.300Z,NORTHWESTERN BALKAN REGION,earthquake,4.4,,0.2,2,manual,oe,oe
2021-01-29T19:47:55.905Z,-13.963,121.841,10.0,0.0,-,,,,,oe,oe52977866,2021-02-01T06:13:25.774Z,NORTHWEST OF AUSTRALIA,earthquake,,,,,manual,oe,oe
2021-01-29T19:18:20.881Z,45.951,15.975,12.1,1.7,ML,7,292.4,1.13,0.39,oe,oe52977865,2021-02-01T06:12:36.824Z,NORTHWESTERN BALKAN REGION,earthquake,4.1,7.5,0.2,2,manual,oe,oe
2021-01-29T13:35:47.053Z,45.444,16.052,10.0,2.2,ML,8,289.2,2.26,0.47,oe,oe52977776,2021-01-29T14:50:35.926Z,NORTHWESTERN BALKAN REGION,earthquake,4.4,,0.2,3,manual,oe,oe
2021-01-29T13:14:44.904Z,8.277,-82.954,10.0,0.0,-,,,,,oe,oe52977772,2021-01-29T14:49:20.932Z,PANAMA-COSTA RICA BORDER REGION,earthquake,,,,,manual,oe,oe
2021-01-29T13:05:37.115Z,46.500,14.294,11.9,1.2,ML,11,72.4,0.64,0.49,oe,oe52977768,2021-01-29T14:46:18.659Z,NORTHWESTERN BALKAN REGION,earthquake,1.6,4.2,0.2,4,manual,oe,oe
2021-01-29T12:41:39.155Z,8.194,-82.966,10.0,0.0,-,,,,,oe,oe52977765,2021-01-29T14:41:23.023Z,PANAMA-COSTA RICA BORDER REGION,earthquake,,,,,manual,oe,oe
2021-01-29T10:40:57.314Z,-31.260,-179.270,200.1,4.7,mb,,,,,oe,oe52977752,2021-01-29T13:13:26.379Z,KERMADEC ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-29T08:09:32.165Z,45.443,16.134,10.0,1.7,ML,9,289.4,2.49,0.50,oe,oe52977732,2021-01-29T09:38:11.658Z,NORTHWESTERN BALKAN REGION,earthquake,4.7,,0.2,4,manual,oe,oe
2021-01-29T07:20:09.800Z,45.956,12.869,2.9,2.4,ML,17,163.8,1.65,0.28,oe,oe52977660,2021-01-29T09:32:45.496Z,NORTHERN ITALY,earthquake,1.3,1.4,0.4,18,manual,oe,oe
2021-01-29T06:21:27.462Z,46.049,14.130,11.1,2.0,ML,16,71.0,1.16,0.28,oe,oe52977632,2021-01-29T09:22:40.389Z,NORTHWESTERN BALKAN REGION,earthquake,0.8,2.6,0.2,9,manual,oe,oe
2021-01-29T05:12:20.374Z,13.521,120.546,20.5,0.0,-,,,,,oe,oe52977723,2021-01-29T09:16:27.627Z,MINDORO  PHILIPPINES,earthquake,,,,,manual,oe,oe
2021-01-29T03:30:17.990Z,-17.618,167.757,0.0,3.9,mb,,,,,oe,oe52977719,2021-01-29T09:15:35.921Z,VANUATU ISLANDS,earthquake,,,0.2,4,manual,oe,oe
2021-01-29T01:37:39.300Z,38.270,20.520,19.0,3.5,ML,,,,,oe,oe52977623,2021-01-29T09:14:43.181Z,GREECE,earthquake,,,,,manual,oe,oe
2021-01-29T00:57:31.100Z,39.160,20.840,2.0,3.2,ML,,,,,oe,oe52977706,2021-01-29T09:11:03.096Z,GREECE-ALBANIA BORDER REGION,earthquake,,,,,manual,oe,oe
2021-01-28T23:46:55.704Z,45.701,14.307,14.6,1.6,ML,15,152.2,1.62,0.46,oe,oe52977671,2021-01-29T08:00:55.441Z,NORTHWESTERN BALKAN REGION,earthquake,1.9,3.2,0.2,5,manual,oe,oe
2021-01-28T22:47:03.572Z,47.320,11.530,5.0,0.4,ML,5,147.9,0.29,0.11,oe,oe52977670,2021-01-29T07:56:33.278Z,AUSTRIA,earthquake,2.6,2.3,0.2,4,manual,oe,oe
